learnerID,school_year,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
NAN25-037,1,11,82.0,81.0,81.0,82.0,79.0,79.0,78.0,79.0,90.0,89.0,90.0,90.0,88.0,85,84,83,83,83,90.0,86,85,89,89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-377,1,11,75.0,75.0,76.0,78.0,80.0,80.0,80.0,81.0,80.0,79.0,80.0,81.0,81.0,79,78,78,78,80,81.0,80,80,80,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-071,1,11,82.0,82.0,82.0,83.0,83.0,82.0,83.0,83.0,83.0,83.0,84.0,82.0,83.0,83,83,84,83,83,85.0,84,82,82,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-243,1,11,81.0,78.0,80.0,83.0,80.0,80.0,81.0,81.0,80.0,80.0,80.0,80.0,81.0,83,82,82,83,83,81.0,80,80,80,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-350,1,12,91.0,92.0,90.0,89.0,87.0,88.0,88.0,88.0,85.0,84.0,84.0,83.0,84.0,84,82,83,85,85,87.0,83,84,82,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-013,1,11,86.0,85.0,85.0,88.0,90.0,90.0,90.0,90.0,93.0,92.0,92.0,91.0,93.0,91,90,89,89,90,91.0,90,89,90,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UISC25-047,1,12,92.0,91.0,91.0,92.0,92.0,91.0,92.0,91.0,93.0,92.0,92.0,93.0,93.0,92,92,92,91,93,92.0,94,92,93,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-360,1,11,79.0,79.0,79.0,79.0,85.0,85.0,84.0,85.0,81.0,81.0,82.0,82.0,81.0,82,80,80,81,82,80.0,80,79,79,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
LANES25-125,1,11,81.0,80.0,80.0,80.0,84.0,83.0,83.0,84.0,85.0,84.0,84.0,86.0,85.0,86,84,83,84,84,86.0,86,86,84,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-001,1,11,84.0,82.0,84.0,84.0,85.0,81.0,83.0,84.0,85.0,82.0,83.0,84.0,84.0,84,81,84,83,83,80.0,81,88,80,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-259,1,11,84.0,82.0,84.0,84.0,82.0,82.0,83.0,83.0,81.0,79.0,81.0,79.0,80.0,81,80,81,80,80,81.0,79,79,79,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-020,0,11,87.0,88.0,87.0,87.0,85.0,84.0,85.0,88.0,86.0,85.0,85.0,85.0,86.0,86,85,84,84,85,90.0,89,89,90,89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.7
DAFSIS25-038,1,11,76.0,77.0,76.0,77.0,77.0,76.0,76.0,77.0,78.0,77.0,77.0,77.0,77.0,77,77,78,80,79,78.0,79,80,79,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-184,1,11,82.0,79.0,79.0,77.0,81.0,81.0,81.0,80.0,80.0,80.0,80.0,80.0,80.0,83,83,83,83,84,84.0,84,84,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.54
UISC25-002,1,12,88.0,88.0,87.0,87.0,83.0,83.0,83.0,83.0,85.0,84.0,84.0,84.0,84.0,90,89,88,88,88,90.0,90,89,90,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-115,1,10,84.0,81.0,84.0,86.0,87.0,82.0,86.0,87.0,80.0,79.0,80.0,82.0,82.0,84,80,80,81,84,87.0,85,85,86,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-052,1,11,96.0,94.0,95.0,96.0,96.0,95.0,96.0,96.0,94.0,94.0,93.0,94.0,94.0,94,95,93,91,91,91.0,94,93,94,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-338,1,11,90.0,87.0,87.0,90.0,90.0,91.0,91.0,90.0,90.0,90.0,90.0,90.0,90.0,89,86,88,88,84,90.0,90,89,90,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-084,1,13,81.0,80.0,82.0,81.0,84.0,84.0,84.0,85.0,87.0,86.0,85.0,86.0,84.0,90,88,88,86,87,85.0,85,86,86,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.7
BES25-167,1,11,82.0,77.0,83.0,81.0,80.0,81.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,88,88,88,88,88,90.0,89,91,90,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-009,0,12,84.0,84.0,84.0,84.0,85.0,83.0,84.0,84.0,86.0,86.0,86.0,85.0,85.0,86,84,84,84,84,92.0,91,90,90,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-136,1,11,76.0,76.0,76.0,78.0,79.0,76.0,79.0,77.0,79.0,78.0,79.0,78.0,79.0,79,79,79,79,79,80.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-097,1,11,80.0,80.0,80.0,80.0,78.0,77.0,77.0,79.0,75.0,75.0,75.0,75.0,75.0,77,76,77,77,77,76.0,76,76,76,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UISC25-057,1,12,91.0,91.0,88.0,92.0,95.0,95.0,94.0,95.0,94.0,94.0,94.0,94.0,95.0,93,91,91,89,91,92.0,92,91,92,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-048,1,11,75.0,75.0,76.0,80.0,82.0,81.0,80.0,82.0,82.0,80.0,79.0,80.0,80.0,76,77,75,76,80,80.0,78,77,77,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAPSMECSE25-002,1,11,78.0,79.0,78.0,78.0,81.0,79.0,79.0,80.0,79.0,78.0,78.0,78.0,78.0,85,84,84,85,86,85.0,84,85,87,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
BES25-109,1,11,85.0,82.0,82.0,87.0,81.0,80.0,82.0,81.0,82.0,82.0,84.0,83.0,83.0,79,78,80,80,81,81.0,81,81,81,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-222,1,12,87.0,86.0,86.0,87.0,87.0,88.0,87.0,86.0,84.91689751,87.0,86.0,86.0,85.0,85,86,83,82,81,82.0,83,83,82,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-043,1,11,90.0,91.0,89.0,93.0,94.0,95.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,92,91,89,89,90,93.0,92,92,93,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS24-053,0,11,79.0,78.0,81.0,81.0,75.0,75.0,75.0,75.0,78.0,78.0,78.0,78.0,78.0,79,79,80,79,80,80.0,79,80,80,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
DCBMES25-011,1,11,78.0,76.0,77.0,76.0,75.0,75.0,75.0,75.0,77.0,77.0,77.0,76.0,77.0,81,79,79,82,80,83.0,82,83,83,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
UICS24-003,0,12,82.0,81.0,82.0,83.0,84.0,84.0,84.0,85.0,84.0,84.0,83.0,85.0,86.0,84,84,84,84,84,89.0,89,87,89,89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.03
LANES25-093,1,11,80.0,79.0,79.0,79.0,82.0,78.0,78.0,80.0,84.0,80.0,81.0,82.0,81.0,85,82,79,84,84,84.0,83,82,82,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
UICS25-386,1,11,86.0,84.0,87.0,85.0,90.0,91.0,89.0,89.0,84.0,82.0,82.0,82.0,84.0,87,84,85,85,87,79.0,80,79,79,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-038,1,11,91.0,89.0,91.0,92.0,91.0,90.0,91.0,91.0,89.0,88.0,86.0,87.0,90.0,91,91,90,90,91,91.0,92,91,92,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-022,1,11,87.0,83.0,86.0,86.0,88.0,87.0,86.0,87.0,85.0,83.0,83.0,85.0,84.0,91,92,89,88,91,91.0,89,89,88,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.08
DCBMES25-015,1,11,88.0,89.0,87.0,88.0,89.0,88.0,87.0,88.0,86.0,87.0,86.0,87.0,87.0,88,86,86,86,88,87.0,89,90,87,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
DAFSIS25-041,1,12,78.0,78.0,78.0,78.0,85.0,83.0,84.0,85.0,83.0,81.0,81.0,82.0,82.0,75,75,75,75,75,79.0,79,79,78,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-347,1,12,86.0,84.0,87.0,87.0,84.0,83.0,85.0,84.0,84.0,83.0,83.0,84.0,84.0,86,88,92,85,87,89.0,89,89,88,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-047,1,11,89.0,88.0,88.0,90.0,91.0,89.0,87.0,91.0,89.0,87.0,89.0,91.0,90.0,93,93,92,91,92,93.0,92,91,92,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-175,1,11,92.0,93.0,91.0,91.0,90.0,89.0,88.0,90.0,87.0,87.0,88.0,88.0,87.0,92,91,91,90,91,93.0,93,94,92,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-130,1,11,82.0,81.0,83.0,82.0,81.0,80.0,81.0,81.0,83.0,83.0,82.0,83.0,84.0,84,84,84,85,85,88.0,87,85,88,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.7
BES25-178,1,12,80.0,77.0,80.0,79.0,86.0,85.0,85.0,86.0,79.0,79.0,77.0,78.0,76.0,86,86,85,85,85,90.0,85,90,89,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-029,1,12,92.0,92.0,91.0,90.0,83.0,82.0,81.0,82.0,81.0,79.0,80.0,78.0,81.0,87,85,86,85,87,90.0,86,88,88,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-048,1,11,87.0,79.0,85.0,87.0,88.0,87.0,86.0,89.0,89.0,87.0,86.0,87.0,88.0,90,90,88,84,89,88.0,88,87,86,87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,66.82
UICS25-251,1,11,82.0,81.0,81.0,80.0,82.0,80.0,80.0,82.0,81.0,80.0,80.0,80.0,80.0,80,79,79,79,79,80.0,79,79,79,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-027,1,11,83.0,84.0,81.0,83.0,79.0,79.0,78.0,80.0,81.0,81.0,81.0,81.0,82.0,86,85,85,87,87,88.0,86,85,87,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-073,1,11,80.0,80.0,81.0,81.0,82.0,81.0,83.0,81.0,81.0,79.0,81.0,79.0,80.0,81,80,81,80,80,83.0,82,82,82,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-107,1,14,87.0,86.0,89.0,88.0,83.0,81.0,84.0,82.0,79.0,78.0,79.0,78.0,78.0,78,77,77,78,78,81.0,81,80,80,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.82
BES24-024,0,11,88.0,85.0,88.0,89.0,88.0,87.0,86.0,87.0,88.0,87.0,87.0,85.0,88.0,88,88,87,87,87,89.0,88,88,89,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-071,1,11,78.0,77.0,78.0,86.0,80.0,80.0,80.0,80.0,81.0,80.0,79.0,79.0,81.0,85,82,81,81,82,88.0,84,84,85,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-168,1,11,81.0,82.0,79.0,81.0,81.0,82.0,78.0,81.0,85.0,83.0,83.0,80.0,82.0,84,83,84,83,84,82.0,82,80,81,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-002,1,11,80.0,79.0,79.0,79.0,80.0,81.0,80.0,81.0,81.0,82.0,82.0,82.0,82.0,80,80,81,79,80,90.0,87,88,85,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-114,1,11,88.0,87.0,88.0,87.0,87.0,87.0,86.0,87.0,86.0,85.0,85.0,85.0,86.0,83,82,82,82,83,86.0,86,88,87,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-043,1,12,88.0,87.0,87.0,92.0,92.0,89.0,89.0,89.0,92.0,92.0,91.0,93.0,92.0,88,90,88,85,88,90.0,85,85,84,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-149,1,11,90.0,91.0,89.0,89.0,86.0,83.0,85.0,86.0,86.0,85.0,85.0,85.0,85.0,89,89,90,90,89,89.0,89,92,88,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-095,1,11,85.0,83.0,86.0,85.0,86.0,85.0,86.0,86.0,87.0,87.0,86.0,87.0,87.0,88,87,88,88,87,84.0,85,86,86,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-027,1,11,78.0,79.0,78.0,78.0,81.0,82.0,81.0,82.0,82.0,81.0,81.0,81.0,82.0,76,78,78,78,80,80.0,78,78,78,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-075,1,12,91.0,93.0,91.0,89.0,90.0,89.0,89.0,90.0,89.0,88.0,88.0,88.0,88.0,92,92,91,92,91,91.0,92,86,90,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-062,1,12,86.0,83.0,85.0,85.0,85.0,84.0,85.0,85.0,84.0,83.0,84.0,83.0,83.0,85,85,85,85,85,82.0,81,82,82,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-102,1,11,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,81.0,80.0,81.0,79.0,79.0,76,75,76,77,78,78.0,78,78,78,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UISC25-012,1,11,91.0,89.0,89.0,91.0,92.0,91.0,91.0,91.0,93.0,92.0,93.0,93.0,93.0,94,95,94,95,93,94.0,93,93,92,92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-035,1,11,82.0,80.0,82.0,82.0,84.0,85.0,86.0,84.0,83.0,83.0,84.0,82.0,83.0,83,83,83,82,82,78.0,78,77,77,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-036,1,12,83.0,83.0,87.0,86.0,86.0,85.0,86.0,85.0,88.0,88.0,88.0,88.0,87.0,84,84,84,84,83,88.0,88,87,87,87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-080,1,11,77.0,75.0,78.0,78.0,80.0,79.0,79.0,81.0,78.0,77.0,77.0,77.0,80.0,80,80,81,80,81,80.0,78,78,78,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-363,1,12,86.0,80.0,86.0,90.0,88.0,84.0,85.0,88.0,86.0,85.0,85.0,85.0,86.0,80,79,79,80,80,83.0,82,82,82,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-055,1,13,95.0,83.0,75.0,90.0,95.0,94.0,94.0,81.0,90.0,75.0,95.0,94.0,80.0,95,78,95,91,86,79.0,80,79,92,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
DAPSMECSE25-015,1,11,75.0,75.0,75.0,78.0,77.0,77.0,77.0,79.0,80.0,79.0,80.0,79.0,80.0,81,81,80,79,78,81.0,81,82,83,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-199,1,10,82.0,81.0,82.0,84.0,81.0,80.0,80.0,82.0,82.0,81.0,81.0,82.0,82.0,81,80,80,85,79,83.0,82,83,82,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-129,1,11,79.0,79.0,78.0,78.0,75.0,76.0,76.0,76.0,77.0,77.0,77.0,76.0,77.0,80,81,80,80,80,79.0,79,79,79,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-226,1,12,84.0,81.0,86.0,84.0,84.0,81.0,80.0,82.0,84.91689751,82.0,87.0,83.0,79.0,84,77,80,80,81,81.0,82,82,79,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.82
BES25-126,1,11,89.0,85.0,86.0,86.0,83.0,81.0,83.0,84.0,83.0,82.0,82.0,83.0,83.0,80,79,80,80,80,80.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-135,1,11,85.0,85.0,83.0,84.0,86.0,84.0,83.0,85.0,83.0,82.0,82.0,83.0,83.0,85,84,83,83,85,87.0,86,85,87,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-111,1,11,81.0,80.0,81.0,81.0,82.0,80.0,81.0,82.0,78.0,78.0,78.0,78.0,78.0,79,79,79,80,79,80.0,79,79,79,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-040,0,12,94.0,93.0,91.0,91.0,89.0,89.0,89.0,89.0,88.0,88.0,88.0,88.0,87.0,86,85,85,86,87,87.0,84,86,81,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.03
LANES25-015,1,12,86.0,85.0,86.0,86.0,88.0,87.0,87.0,88.0,88.0,88.0,87.0,88.0,88.0,87,88,86,87,87,86.0,87,87,88,89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-019,1,11,87.0,86.0,86.0,86.0,87.0,86.0,84.0,86.0,89.0,88.0,87.0,88.0,89.0,89,88,90,88,89,96.0,93,92,94,93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UISC25-072,1,11,93.0,92.0,92.0,90.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,95.0,95,95,95,94,95,94.0,95,93,93,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-058,1,13,82.0,95.0,78.0,79.0,92.0,94.0,75.0,93.0,83.0,82.0,75.0,91.0,93.0,94,76,83,89,84,90.0,79,94,93,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,58.64
UICS25-263,1,11,81.0,79.0,81.0,87.0,82.0,81.0,81.0,83.0,82.0,82.0,81.0,81.0,83.0,86,85,85,85,86,87.0,86,85,87,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-275,1,11,80.0,79.0,80.0,82.0,84.0,83.0,83.0,84.0,84.0,83.0,84.0,83.0,84.0,80,79,79,79,80,81.0,81,81,80,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.82
BES25-179,1,11,95.0,94.0,94.0,91.0,93.0,94.0,92.0,94.0,96.0,95.0,95.0,95.0,93.0,89,88,86,88,88,91.0,90,91,91,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-334,1,11,91.0,86.0,86.0,91.0,92.0,91.0,92.0,92.0,90.0,90.0,90.0,90.0,90.0,87,86,85,85,87,88.0,88,88,88,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-077,1,12,77.0,76.0,75.0,76.0,76.0,76.0,75.0,76.0,78.0,78.0,78.0,78.0,78.0,79,78,77,79,78,79.0,79,79,79,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-321,1,11,89.0,88.0,88.0,89.0,87.0,86.0,85.0,88.0,84.0,84.0,84.0,83.0,83.0,85,85,85,86,85,84.0,84,84,82,84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.82
DAFSIS25-029,1,11,87.0,86.0,82.0,89.0,90.0,91.0,91.0,90.0,91.0,90.0,90.0,90.0,90.0,81,81,83,83,84,85.0,86,82,85,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-054,1,11,87.0,86.0,86.0,85.0,88.0,87.0,88.0,88.0,87.0,86.0,87.0,86.0,87.0,90,90,90,91,91,89.0,87,85,87,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-157,1,11,78.0,78.0,78.0,78.0,82.0,80.0,81.0,81.0,79.0,79.0,79.0,80.0,80.0,78,78,78,78,78,79.0,78,78,78,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
