learnerID,School,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,school_year,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
BES24-016,Badipa Elementary School,11,88.0,85.0,89.0,85.0,88.0,88.0,88.0,88.0,79.0,77.0,77.0,77.0,77.0,79,78,79,76,78,88.0,85,86,86,87,0,84.4,82.6,83.8,83.0,79.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-006,Badipa Elementary School,12,92.0,87.0,93.0,93.0,91.0,89.0,91.0,95.0,92.0,92.0,92.0,92.0,91.0,89,88,89,89,89,89.0,88,88,89,87,1,90.6,88.8,90.6,91.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-056,Badipa Elementary School,11,79.0,75.0,82.0,81.0,80.0,80.0,81.0,81.0,78.0,77.0,78.0,77.0,77.0,84,84,86,85,85,82.0,81,83,83,83,1,80.6,79.4,82.0,81.4,81.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-150,Lananpin Elementary School,11,81.0,77.0,78.0,78.0,83.0,82.0,83.0,83.0,79.0,79.0,79.0,79.0,79.0,83,83,81,79,81,86.0,85,81,83,83,1,82.4,81.2,80.4,80.8,80.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-013,Don Alipio Fernandez Sr. Integrated School,11,86.0,88.0,84.0,84.0,85.0,85.0,85.0,86.0,85.0,85.0,84.0,84.0,85.0,84,85,84,84,85,84.0,84,79,84,79,1,84.8,85.4,83.2,83.8,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS24-006,Urdaneta I Central School,12,89.0,89.0,89.0,89.0,88.0,89.0,88.0,90.0,88.0,90.0,88.0,88.0,90.0,92,90,90,90,89,89.0,88,87,87,88,0,89.2,89.2,88.4,89.2,88.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.03
UICS25-230,Urdaneta I Central School,12,78.0,76.0,79.0,81.0,81.0,82.0,82.0,82.0,84.91689751,82.0,81.0,80.0,80.0,81,81,79,78,79,79.0,81,78,78,78,1,80.783379502,80.4,79.8,80.0,78.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-052,Badipa Elementary School,11,91.0,91.0,90.0,90.0,92.0,87.0,87.0,91.0,85.0,86.0,86.0,85.0,86.0,84,83,84,84,84,83.0,82,84,83,83,1,87.0,85.8,86.2,86.8,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-202,Badipa Elementary School,11,77.0,75.0,75.0,75.0,75.0,75.0,75.0,76.0,76.0,76.0,76.0,76.0,76.0,83,83,84,83,82,83.0,81,81,82,82,1,78.8,78.0,78.2,78.2,80.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-011,Urdaneta I Central School,12,90.0,88.0,92.0,91.0,91.0,90.0,92.0,91.0,91.0,89.0,90.0,92.0,90.0,90,91,91,90,90,90.0,89,92,90,90,0,90.4,89.4,91.4,90.4,90.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.03
UICS25-256,Urdaneta I Central School,11,81.0,79.0,80.0,81.0,82.0,82.0,82.0,83.0,85.0,83.0,85.0,83.0,84.0,84,84,83,84,84,84.0,84,83,83,84,1,83.2,82.4,82.6,83.2,83.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-130,Badipa Elementary School,11,82.0,77.0,77.0,79.0,76.0,76.0,79.0,76.0,75.0,75.0,75.0,75.0,75.0,78,77,77,77,78,81.0,78,78,78,78,1,78.4,76.6,77.2,77.2,76.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UISC25-048,Urdaneta City SPED Center,11,89.0,90.0,89.0,92.0,95.0,95.0,94.0,95.0,95.0,94.0,94.0,94.0,95.0,89,91,88,89,90,93.0,92,92,90,89,1,92.2,92.4,91.4,92.2,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES24-037,Badipa Elementary School,11,77.0,75.0,77.0,79.0,76.0,76.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,75,75,75,75,75,75.0,75,75,75,75,0,75.6,75.2,75.4,76.0,75.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UISC25-008,Urdaneta City SPED Center,12,90.0,88.0,89.0,90.0,91.0,90.0,90.80991736,90.0,88.0,89.0,88.0,87.0,88.0,94,94,91,91,92,93.0,94,90,93,93,1,91.2,91.0,89.761983472,90.6,90.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-101,Badipa Elementary School,11,75.0,75.0,75.0,75.0,78.0,77.0,76.0,79.0,77.0,76.0,76.0,76.0,79.0,77,77,77,77,77,77.0,77,77,77,77,1,76.8,76.4,76.2,77.4,76.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-014,Urdaneta I Central School,11,86.0,86.0,85.0,86.0,84.0,82.0,85.0,85.0,83.0,82.0,84.0,83.0,85.0,84,84,84,82,82,82.0,83,82,83,84,0,83.8,83.4,84.0,84.4,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES24-013,Lananpin Elementary School,11,78.0,79.0,79.0,83.0,82.0,81.0,83.0,82.0,81.0,79.0,81.0,81.0,81.0,81,80,80,80,82,85.0,88,85,85,87,0,81.4,81.4,81.6,83.0,82.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UICS24-033,Urdaneta I Central School,12,76.0,75.0,76.0,77.0,79.0,78.0,78.0,78.0,80.0,79.0,79.0,79.0,80.0,78,79,78,78,80,77.0,77,75,77,77,0,78.0,77.6,77.2,78.4,78.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-186,Badipa Elementary School,11,86.0,89.0,87.0,87.0,87.0,85.0,87.0,86.0,87.0,87.0,86.0,86.0,86.0,82,82,81,81,83,86.0,85,86,86,85,1,85.6,85.6,85.4,85.4,84.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-109,Urdaneta I Central School,12,83.0,82.0,85.0,83.0,85.0,85.0,85.0,85.0,82.0,81.0,81.0,81.0,82.0,84,83,82,83,84,84.0,82,80,80,83,1,83.6,82.6,82.6,83.4,81.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-030,Badipa Elementary School,11,86.0,84.0,90.0,89.0,83.0,81.0,81.0,83.0,82.0,80.0,80.0,81.0,82.0,79,79,79,79,79,81.0,80,81,80,81,0,82.2,80.8,82.2,82.8,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-271,Urdaneta I Central School,11,91.0,89.0,88.0,89.0,91.0,90.0,93.0,92.0,92.0,92.0,92.0,92.0,92.0,90,89,89,89,88,88.0,88,89,90,90,1,90.4,89.6,90.2,90.2,90.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-089,Urdaneta I Central School,11,87.0,82.0,85.0,84.0,89.0,88.0,89.0,89.0,89.0,87.0,88.0,89.0,89.0,88,87,87,86,86,88.0,88,89,91,89,1,88.2,86.4,87.6,87.4,88.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-133,Badipa Elementary School,11,75.0,75.0,75.0,75.0,79.0,79.0,79.0,79.0,76.0,76.0,76.0,76.0,76.0,79,79,79,79,79,76.0,76,77,76,77,1,77.0,77.0,77.2,77.2,77.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-070,Badipa Elementary School,12,81.0,82.0,80.0,81.0,84.0,83.0,83.0,82.0,80.0,81.0,80.0,80.0,81.0,83,81,82,81,84,84.0,82,83,84,83,1,82.4,81.8,81.6,82.2,81.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-025,Don Alipio Fernandez Sr. Integrated School,12,90.0,88.0,88.0,88.0,88.0,88.0,88.0,87.0,88.0,89.0,89.0,89.0,89.0,90,89,90,90,90,97.0,95,90,95,93,1,90.6,89.8,89.0,89.4,91.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS24-004,Urdaneta I Central School,11,81.0,82.0,81.0,83.0,83.0,83.0,84.0,83.0,85.0,85.0,84.0,84.0,85.0,84,83,82,82,83,89.0,89,87,89,89,0,84.4,84.4,83.6,84.6,85.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
NAN25-049,Nancayasan Elementary School,11,92.0,85.0,95.0,80.0,76.0,93.0,86.0,86.0,80.0,92.0,85.0,91.0,75.0,88,94,95,95,88,79.0,79,93,90,95,1,83.0,88.6,90.8,84.8,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-093,Urdaneta I Central School,11,79.0,79.0,79.0,79.0,79.0,79.0,80.0,80.0,79.0,79.0,79.0,80.0,81.0,82,80,80,80,85,86.0,86,86,85,85,1,81.0,80.6,80.8,82.0,81.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN24-013,Nancayasan Elementary School,11,83.0,81.0,82.0,83.0,83.0,83.0,82.0,85.0,81.0,81.0,81.0,82.0,83.0,84,83,83,83,84,87.0,86,86,86,86,0,83.6,82.8,82.8,84.2,83.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UICS25-238,Urdaneta I Central School,12,83.90609137,82.97468354,83.60759494,88.0,88.0,86.0,86.0,86.0,84.91689751,85.0,89.0,90.0,89.0,89,91,83,83,82,83.0,83,86,89,80,1,85.764597776,85.594936708,85.521518988,85.0,87.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-148,Lananpin Elementary School,12,82.0,82.0,82.0,82.0,85.0,84.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,84,84,84,84,85,85.0,84,85,84,85,1,84.2,83.8,84.2,84.4,84.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-008,Urdaneta I Central School,12,84.0,84.0,86.0,86.0,87.0,86.0,86.0,88.0,86.0,86.0,85.0,85.0,86.0,87,86,86,86,86,86.0,85,84,85,85,1,86.0,85.4,85.4,86.2,85.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-397,Urdaneta I Central School,11,88.0,85.0,89.0,90.0,88.0,88.0,88.0,88.0,82.0,82.0,82.0,82.0,82.0,83,84,82,83,83,84.0,83,82,83,83,1,85.0,84.4,84.6,85.2,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-044,Nancayasan Elementary School,12,81.0,89.0,93.0,85.0,88.0,89.0,81.0,85.0,89.0,92.0,85.0,81.0,93.0,89,83,88,88,86,82.0,79,78,78,91,1,85.8,86.4,85.0,88.0,82.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
DAPSMECSE25-032,Don Amadeo Perez Sr. Memorial Elementary School - East,11,90.0,89.0,88.0,90.0,91.0,88.0,88.0,89.0,88.0,88.0,88.0,91.0,89.0,86,86,86,86,87,84.0,81,82,82,84,1,87.8,86.4,86.4,87.8,86.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.71
BES25-122,Badipa Elementary School,11,83.0,83.0,84.0,85.0,86.0,86.0,86.0,87.0,84.0,84.0,84.0,84.0,85.0,83,84,84,88,84,84.0,83,83,83,83,1,84.0,84.0,84.2,84.8,85.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-096,Urdaneta I Central School,11,83.0,82.0,83.0,83.0,87.0,85.0,86.0,87.0,87.0,86.0,87.0,86.0,86.0,85,84,84,84,84,88.0,87,87,87,87,1,86.0,84.8,85.4,85.4,85.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN24-002,Nancayasan Elementary School,11,84.0,84.0,82.0,84.0,81.0,80.0,82.0,79.0,82.0,82.0,82.0,82.0,82.0,80,79,79,79,79,85.0,84,82,84,85,0,82.4,81.8,81.4,81.8,81.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UICS25-237,Urdaneta I Central School,12,79.0,76.0,80.0,82.0,82.0,84.0,84.0,84.0,84.91689751,84.0,86.0,85.0,86.0,86,85,85,84,84,84.0,84,87,86,85,1,83.18337950200001,82.6,84.4,84.2,85.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-195,Urdaneta I Central School,11,88.0,90.0,87.0,86.0,91.0,86.0,89.0,90.0,87.0,87.0,87.0,87.0,87.0,82,81,81,81,82,83.0,83,83,83,84,1,86.2,85.4,85.4,85.8,83.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.82
BES25-203,Badipa Elementary School,11,84.0,81.0,84.0,84.0,84.0,82.0,84.0,85.0,83.0,83.0,82.0,82.0,82.0,82,82,82,82,82,83.0,81,81,82,81,1,83.2,81.8,82.6,82.8,82.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-110,Badipa Elementary School,11,75.0,75.0,75.0,76.0,84.0,83.0,84.0,86.0,82.0,81.0,81.0,81.0,81.0,79,78,78,79,78,81.0,79,79,79,81,1,80.2,79.2,79.4,80.4,79.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-310,Urdaneta I Central School,12,88.0,83.0,88.0,88.0,88.0,87.0,86.0,88.0,84.0,84.0,83.0,83.0,85.0,87,87,88,87,87,87.0,87,88,87,88,1,86.8,85.6,86.6,87.2,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN24-017,Nancayasan Elementary School,11,79.0,77.0,77.0,79.0,80.0,78.0,80.0,79.0,80.0,82.0,80.0,81.0,81.0,86,84,87,87,87,88.0,88,85,89,88,0,82.6,81.8,81.8,82.8,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UICS25-029,Urdaneta I Central School,11,90.0,90.0,89.0,87.0,88.0,88.0,88.0,89.0,88.0,87.0,87.0,88.0,87.0,86,90,87,88,87,90.0,81,80,81,82,1,88.4,87.2,86.2,86.4,85.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-049,Lananpin Elementary School,11,82.0,81.0,82.0,83.0,89.0,88.0,86.0,86.0,86.0,85.0,87.0,85.0,85.0,85,84,83,84,86,85.0,86,83,85,85,1,85.4,84.8,84.2,85.0,84.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-316,Urdaneta I Central School,11,86.0,86.0,83.0,89.0,92.0,92.0,92.0,92.0,92.0,91.0,92.0,92.0,92.0,93,92,91,91,90,90.0,92,87,90,91,1,90.6,90.6,89.0,90.8,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-026,Don Alipio Fernandez Sr. Integrated School,12,87.0,88.0,86.0,87.0,85.0,81.0,83.0,83.0,86.0,84.0,85.0,85.0,85.0,83,82,81,82,82,83.0,89,79,88,84,1,84.8,84.8,82.8,84.2,85.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES24-039,Badipa Elementary School,11,90.0,91.0,92.0,92.0,90.0,90.0,90.0,91.0,89.0,89.0,89.0,89.0,90.0,91,90,90,91,91,92.0,93,93,93,90,0,90.4,90.6,90.8,90.8,91.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES24-015,Lananpin Elementary School,12,90.0,92.0,90.0,92.0,93.0,89.0,92.0,89.0,89.0,88.0,88.0,89.0,89.0,92,90,91,92,92,90.0,89,89,89,89,0,90.8,89.6,90.0,90.2,90.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UICS25-120,Urdaneta I Central School,11,77.0,76.0,77.0,77.0,84.0,82.0,81.0,82.0,81.0,80.0,79.0,79.0,80.0,79,78,79,79,79,79.0,78,78,79,80,1,80.0,78.8,78.8,79.6,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-261,Urdaneta I Central School,11,83.90609137,82.97468354,83.60759494,84.18387909,85.40954774,84.87688442,84.9798995,85.49748744,85.0,84.0,85.0,86.0,84.0,80,79,79,79,79,80.0,80,79,79,81,1,82.863127822,82.170313592,82.317498888,82.736273306,81.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-012,Lananpin Elementary School,11,81.0,80.0,81.0,82.0,81.0,81.0,81.0,81.0,83.0,81.0,82.0,83.0,83.0,81,82,83,77,81,84.0,82,82,82,84,1,82.0,81.2,81.8,82.2,80.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
BES25-188,Badipa Elementary School,11,91.0,91.0,89.0,89.0,82.0,82.0,83.0,82.0,80.0,80.0,80.0,81.0,81.0,83,81,81,81,83,82.0,82,82,83,83,1,83.6,83.2,83.0,83.6,81.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-010,Urdaneta I Central School,11,92.0,90.0,90.0,90.0,89.0,90.0,89.0,89.0,89.0,89.0,89.0,88.0,87.0,91,91,92,92,92,92.0,92,90,91,92,0,90.6,90.4,90.0,90.0,90.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
DAFSIS25-022,Don Alipio Fernandez Sr. Integrated School,11,82.0,81.0,81.0,82.0,78.0,78.0,77.0,78.0,84.0,81.0,81.0,81.0,84.0,82,81,83,83,84,80.0,78,82,79,80,1,81.2,79.8,80.8,81.6,81.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.08
BES25-068,Badipa Elementary School,12,82.0,83.0,83.0,84.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,83.0,83.0,84,83,83,83,83,85.0,84,84,85,84,1,84.0,83.6,83.6,83.6,83.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS24-007,Don Alipio Fernandez Sr. Integrated School,11,85.0,85.0,85.0,85.0,86.0,86.0,86.0,87.0,86.0,85.0,86.0,86.0,87.0,85,85,84,85,85,81.0,84,80,83,83,0,84.6,85.0,84.2,85.4,84.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.93
NAN25-038,Nancayasan Elementary School,11,88.0,87.0,86.0,87.0,88.0,87.0,87.0,88.0,91.0,91.0,90.0,91.0,92.0,91,90,91,92,91,94.0,93,94,93,92,1,90.4,89.6,89.6,90.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
BES25-001,Badipa Elementary School,11,84.0,83.0,87.0,91.0,86.0,85.0,87.0,87.0,88.0,88.0,88.0,87.0,87.0,88,88,87,87,86,89.0,85,88,88,86,1,87.0,85.8,87.4,87.4,87.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-056,Urdaneta I Central School,11,80.0,80.0,81.0,81.0,83.0,81.0,81.0,83.0,82.0,81.0,81.0,81.0,82.0,83,82,81,81,82,87.0,86,87,83,84,0,83.0,82.0,82.2,82.4,81.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
NAN25-013,Nancayasan Elementary School,11,86.0,84.0,82.0,86.0,87.0,86.0,85.0,85.0,80.0,79.0,78.0,77.0,80.0,85,85,86,89,84,89.0,87,87,87,87,1,85.4,84.2,83.6,84.4,84.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-097,Lananpin Elementary School,11,80.0,79.0,77.0,80.0,82.0,82.0,82.0,82.0,82.0,83.0,84.0,81.0,83.0,81,83,82,80,81,83.0,81,81,82,83,1,81.6,81.6,81.2,81.8,81.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-083,Urdaneta I Central School,11,90.0,84.0,85.0,84.0,88.0,86.0,87.0,87.0,86.0,83.0,83.0,86.0,85.0,88,87,86,86,87,87.0,85,85,86,87,1,87.8,85.0,85.2,86.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-162,Badipa Elementary School,11,92.0,92.0,88.0,91.0,90.0,90.0,90.0,90.0,92.0,92.0,91.0,91.0,92.0,89,88,88,88,88,88.0,89,88,88,88,1,90.2,90.2,89.0,89.8,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-062,Urdaneta I Central School,11,84.0,83.0,84.0,84.0,89.0,88.0,88.0,88.0,89.0,88.0,87.0,88.0,87.0,85,84,85,84,84,88.0,90,86,88,87,1,87.0,86.6,86.0,86.0,86.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-103,Urdaneta City SPED Center,11,92.0,92.0,90.0,95.0,93.0,93.0,93.0,93.0,93.0,92.0,93.0,93.0,93.0,92,93,92,93,88,91.0,93,88,82,91,1,92.2,92.6,91.2,92.0,89.33333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-207,Urdaneta I Central School,12,87.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,84.91689751,86.0,84.0,83.0,82.0,82,83,85,86,88,86.0,84,87,86,87,1,85.18337950200001,85.0,85.6,85.8,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DCBMES24-004,Don Clemente Blanco Memorial Elementary School,13,87.0,86.0,89.0,89.0,85.0,86.0,87.0,86.0,86.0,84.0,84.0,85.0,85.0,88,85,87,86,85,85.0,87,86,86,86,0,86.2,85.6,86.6,86.2,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.71
BES25-073,Badipa Elementary School,11,93.0,92.0,91.0,91.0,89.0,90.0,89.0,89.0,79.0,78.0,78.0,79.0,78.0,85,84,84,84,84,86.0,85,85,85,86,1,86.4,85.8,85.4,85.6,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
